infuse_oa_lyr_2011,new_labels
E00005587,1
E00005588,2
E00005589,5
E00005590,1
E00005591,2
E00005592,3
E00005593,4
E00005594,2
E00005595,6
E00005596,2
E00005597,5
E00005598,0
E00005599,2
E00005600,6
E00005601,1
E00005602,6
E00005603,0
E00005604,6
E00005605,1
E00005606,3
E00005607,3
E00005608,6
E00005609,3
E00005610,5
E00005611,6
E00005612,6
E00005613,2
E00005614,3
E00005615,4
E00005616,3
E00005617,2
E00005618,6
E00005619,3
E00005620,6
E00005621,2
E00005622,0
E00005623,2
E00005624,3
E00005625,6
E00005626,6
E00005627,3
E00005628,5
E00005629,6
E00005630,5
E00005631,5
E00005632,2
E00005633,3
E00005634,3
E00005635,6
E00005636,3
E00005637,6
E00005638,4
E00005639,1
E00005640,0
E00005641,3
E00005642,2
E00005643,5
E00005644,6
E00005645,6
E00005646,4
E00005647,0
E00005648,4
E00005649,5
E00005650,4
E00005651,3
E00005652,0
E00005653,6
E00005654,3
E00005655,6
E00005656,6
E00005657,4
E00005658,2
E00005659,6
E00005660,5
E00005661,6
E00005662,3
E00005663,5
E00005664,2
E00005665,6
E00005666,3
E00005667,6
E00005668,3
E00005669,6
E00005670,6
E00005671,6
E00005672,5
E00005673,3
E00005674,3
E00005675,5
E00005676,4
E00005677,2
E00005678,3
E00005679,3
E00005680,0
E00005681,4
E00005682,6
E00005683,1
E00005684,1
E00005685,1
E00005686,5
E00005687,5
E00005688,5
E00005689,5
E00005690,4
E00005691,6
E00005692,2
E00005693,6
E00005694,6
E00005695,6
E00005696,6
E00005697,4
E00005698,5
E00005699,4
E00005700,6
E00005702,6
E00005703,6
E00005704,6
E00005705,4
E00005706,3
E00005707,0
E00005708,6
E00005709,6
E00005710,3
E00005711,3
E00005712,3
E00005713,4
E00005714,0
E00005715,3
E00005716,6
E00005718,6
E00005719,6
E00005720,3
E00005721,6
E00005722,2
E00005723,1
E00005724,6
E00005725,5
E00005726,0
E00005727,3
E00005728,6
E00005729,3
E00005730,6
E00005731,4
E00005732,5
E00005733,4
E00005734,6
E00005735,4
E00005736,5
E00005737,0
E00005738,5
E00005739,6
E00005740,3
E00005741,5
E00005742,4
E00005743,3
E00005744,2
E00005745,6
E00005746,0
E00005747,0
E00005748,3
E00005749,5
E00005751,6
E00005752,6
E00005753,5
E00005754,6
E00005755,6
E00005756,5
E00005757,3
E00005758,2
E00005759,6
E00005760,4
E00005761,6
E00005762,4
E00005763,5
E00005764,3
E00005765,5
E00005766,6
E00005767,5
E00005768,3
E00005769,5
E00005770,2
E00005771,0
E00005772,6
E00005773,0
E00005774,3
E00005775,2
E00005776,2
E00005777,6
E00005778,6
E00005779,6
E00005780,5
E00005781,2
E00005782,5
E00005783,6
E00005784,4
E00005785,4
E00005786,6
E00005787,3
E00005788,4
E00005789,3
E00005790,5
E00005791,3
E00005792,6
E00005793,3
E00005794,5
E00005795,4
E00005796,5
E00005797,5
E00005798,5
E00005799,3
E00005800,2
E00005801,3
E00005802,2
E00005803,2
E00005804,5
E00005805,5
E00005806,4
E00005807,4
E00005808,6
E00005809,4
E00005810,5
E00005811,2
E00005812,0
E00005813,0
E00005814,0
E00005816,2
E00005817,0
E00005818,5
E00005819,1
E00005820,2
E00005821,1
E00005822,5
E00005823,2
E00005824,2
E00005825,3
E00005826,6
E00005827,4
E00005828,3
E00005829,5
E00005830,3
E00005831,5
E00005832,3
E00005833,2
E00005834,2
E00005835,6
E00005836,1
E00005837,4
E00005838,4
E00005839,4
E00005840,4
E00005841,6
E00005842,6
E00005843,0
E00005844,0
E00005845,4
E00005846,2
E00005848,1
E00005849,3
E00005850,2
E00005851,0
E00005852,4
E00005853,5
E00005854,2
E00005855,2
E00005856,5
E00005857,6
E00005858,3
E00005859,5
E00005860,6
E00005861,2
E00005862,6
E00005863,6
E00005864,6
E00005865,5
E00005866,6
E00005867,2
E00005868,5
E00005869,3
E00005871,3
E00005872,5
E00005873,3
E00005874,2
E00005875,3
E00005876,3
E00005877,2
E00005878,5
E00005879,3
E00005880,5
E00005881,6
E00005882,6
E00005883,0
E00005884,3
E00005885,6
E00005886,5
E00005887,5
E00005888,3
E00005889,5
E00005890,3
E00005891,5
E00005892,5
E00005893,6
E00005894,6
E00005895,0
E00005896,3
E00005897,4
E00005898,5
E00005899,2
E00005900,5
E00005901,6
E00005902,0
E00005903,6
E00005904,5
E00005905,3
E00005906,3
E00005907,0
E00005908,6
E00005909,3
E00005910,2
E00005911,2
E00005912,1
E00005913,3
E00005914,3
E00005915,5
E00005916,5
E00005917,4
E00005918,4
E00005919,0
E00005920,6
E00005921,0
E00005922,6
E00005923,5
E00005924,6
E00005925,2
E00005926,4
E00005927,6
E00005928,2
E00005929,4
E00005930,0
E00005931,2
E00005932,0
E00005933,3
E00005934,6
E00005935,5
E00005936,4
E00005937,3
E00005938,3
E00005939,5
E00005940,2
E00005941,5
E00005942,2
E00005943,6
E00005944,5
E00005945,4
E00005946,3
E00005947,3
E00005948,3
E00005949,1
E00005950,3
E00005951,3
E00005952,0
E00005953,3
E00005954,3
E00005955,4
E00005956,6
E00005957,3
E00005958,3
E00005959,3
E00005960,6
E00005961,2
E00005962,6
E00005963,6
E00005964,3
E00005965,2
E00005966,3
E00005967,4
E00005968,3
E00005969,2
E00005970,6
E00005971,0
E00005972,1
E00005973,6
E00005974,3
E00005975,5
E00005976,3
E00005977,3
E00005978,5
E00005979,2
E00005980,3
E00005981,6
E00005982,0
E00005983,3
E00005984,5
E00005985,3
E00005986,3
E00005987,6
E00005988,5
E00005989,2
E00005990,2
E00005991,2
E00005992,5
E00005993,6
E00005994,2
E00005995,3
E00005996,5
E00005997,3
E00005998,4
E00005999,3
E00006000,5
E00006001,6
E00006002,4
E00006003,1
E00006004,4
E00006005,1
E00006006,4
E00006007,3
E00006008,3
E00006010,5
E00006011,4
E00006012,4
E00006013,4
E00006014,3
E00006015,5
E00006016,6
E00006017,3
E00006018,3
E00006019,1
E00006020,3
E00006021,3
E00006022,4
E00006023,1
E00006024,2
E00006026,5
E00006027,4
E00006028,6
E00006029,4
E00006030,6
E00006031,6
E00006032,1
E00006033,3
E00006034,4
E00006035,4
E00006036,2
E00006037,4
E00006038,3
E00006039,3
E00006040,0
E00006041,4
E00006042,3
E00006043,6
E00006044,3
E00006045,6
E00006046,3
E00006047,4
E00006048,2
E00006049,2
E00006050,4
E00006051,3
E00006052,5
E00006053,4
E00006054,5
E00006055,4
E00006056,6
E00006057,3
E00006058,3
E00006059,6
E00006060,5
E00006061,5
E00006062,4
E00006063,5
E00006064,2
E00006065,6
E00006067,2
E00006068,3
E00006069,6
E00006070,3
E00006071,4
E00006072,6
E00006073,4
E00006074,3
E00006075,6
E00006076,5
E00006077,1
E00006078,2
E00006079,6
E00006080,5
E00006081,3
E00006082,5
E00006083,5
E00006084,5
E00006085,6
E00006086,3
E00006087,6
E00006088,3
E00006089,6
E00006090,0
E00006091,4
E00006092,2
E00006093,2
E00006094,3
E00006095,1
E00006096,3
E00006097,1
E00006098,2
E00006099,0
E00006100,2
E00006101,2
E00006102,2
E00006103,3
E00006104,5
E00006105,4
E00006106,2
E00006107,3
E00006108,3
E00006109,3
E00006110,2
E00006111,2
E00006112,2
E00006113,0
E00006114,2
E00006115,2
E00006116,4
E00006118,4
E00006119,2
E00006120,4
E00006121,4
E00006122,0
E00006123,3
E00006124,6
E00006125,0
E00006126,3
E00006127,0
E00006128,0
E00006129,3
E00006130,0
E00006131,2
E00006132,5
E00006133,5
E00006134,6
E00006135,5
E00006136,0
E00006137,3
E00006138,3
E00006139,5
E00006140,3
E00006141,3
E00006142,6
E00006143,2
E00006144,0
E00006146,5
E00006148,3
E00006149,1
E00006150,2
E00006151,6
E00006153,3
E00006154,0
E00006155,3
E00006156,5
E00006157,4
E00006158,2
E00006159,2
E00006160,2
E00006161,3
E00006162,3
E00006163,6
E00006164,0
E00006165,4
E00006166,2
E00006167,2
E00006168,3
E00006169,5
E00006170,2
E00006171,5
E00006172,0
E00006173,3
E00006174,3
E00006175,6
E00006176,4
E00006177,6
E00006178,3
E00006179,3
E00006180,0
E00006181,0
E00006182,6
E00006183,3
E00006184,4
E00006185,5
E00006186,6
E00006187,6
E00006188,2
E00006190,0
E00006191,0
E00006192,0
E00006193,0
E00006194,0
E00006195,0
E00006197,3
E00006198,0
E00006199,0
E00006200,0
E00006201,3
E00006202,5
E00006203,0
E00006204,4
E00006205,5
E00006206,1
E00006207,5
E00006208,4
E00006209,3
E00006210,0
E00006211,4
E00006212,3
E00006213,0
E00006214,5
E00006215,3
E00006216,5
E00006217,4
E00006218,3
E00006219,2
E00006220,6
E00006221,1
E00006222,3
E00006224,6
E00006225,4
E00006226,5
E00006227,4
E00006228,1
E00006229,2
E00006230,3
E00006231,0
E00006232,6
E00006233,6
E00006234,3
E00006235,1
E00006236,6
E00006237,3
E00006238,0
E00006239,3
E00006240,4
E00006241,3
E00006242,5
E00006243,5
E00006244,0
E00006245,4
E00006246,3
E00006247,5
E00006248,4
E00006249,2
E00006250,3
E00006251,6
E00006252,3
E00006253,5
E00006254,4
E00006255,3
E00006256,1
E00006257,6
E00006258,4
E00006259,6
E00006260,2
E00006261,1
E00006262,3
E00006263,5
E00006264,4
E00006265,4
E00006266,5
E00006267,2
E00006268,5
E00006269,4
E00006270,6
E00006271,1
E00006272,3
E00006273,5
E00006274,6
E00006275,4
E00006276,1
E00006277,3
E00006278,1
E00006279,3
E00006280,2
E00006281,2
E00006282,1
E00006283,5
E00006284,3
E00006285,4
E00006286,3
E00006287,2
E00006288,2
E00006289,2
E00006290,5
E00006291,5
E00006292,2
E00006293,5
E00006294,2
E00006295,2
E00006296,0
E00006298,5
E00006299,1
E00006300,1
E00006301,2
E00006302,2
E00006303,2
E00006304,3
E00006305,3
E00006307,4
E00006308,2
E00006309,4
E00006310,0
E00006311,6
E00006312,4
E00006313,6
E00006314,6
E00006315,6
E00006316,5
E00006317,3
E00006318,3
E00006319,3
E00006320,5
E00006321,5
E00006322,0
E00006323,0
E00006324,5
E00006325,2
E00006326,5
E00006327,2
E00006328,5
E00006329,5
E00006330,5
E00006331,3
E00006332,3
E00006333,2
E00006334,3
E00006335,0
E00006336,3
E00006337,6
E00006338,4
E00006339,5
E00006340,6
E00006341,6
E00006342,0
E00006343,5
E00006344,3
E00006345,5
E00006346,1
E00006347,5
E00006348,3
E00006349,3
E00006350,5
E00006351,6
E00006353,6
E00006354,3
E00006355,3
E00006356,3
E00006357,3
E00006358,3
E00006359,3
E00006360,0
E00006361,3
E00006362,0
E00006363,4
E00006364,2
E00006365,4
E00006366,1
E00006367,0
E00006368,0
E00006369,0
E00006370,3
E00006371,3
E00006372,2
E00006373,1
E00006374,0
E00006375,0
E00006376,0
E00006377,1
E00006378,3
E00006379,2
E00006380,6
E00006381,4
E00006382,3
E00006383,0
E00006384,1
E00006385,0
E00006386,0
E00006387,3
E00006388,5
E00006389,2
E00006390,6
E00006391,1
E00006392,2
E00006393,4
E00006394,2
E00006395,4
E00006396,2
E00006397,6
E00006398,4
E00006399,4
E00006400,6
E00006401,3
E00006402,2
E00006403,4
E00006404,2
E00006405,5
E00006406,4
E00006407,0
E00006408,5
E00006409,1
E00006410,2
E00006411,2
E00006412,6
E00006413,2
E00006414,1
E00006415,2
E00006416,4
E00006417,3
E00006418,2
E00006419,3
E00006420,1
E00006421,0
E00006422,3
E00006423,4
E00006424,5
E00006425,4
E00006426,4
E00006427,6
E00006428,6
E00006429,1
E00006430,2
E00006431,5
E00006432,5
E00006433,3
E00006434,2
E00006435,6
E00006436,2
E00006437,6
E00006438,5
E00006439,2
E00006440,6
E00006441,6
E00006442,3
E00006443,2
E00006444,5
E00006445,3
E00006446,6
E00006447,5
E00006448,6
E00006449,5
E00006450,5
E00006451,5
E00006452,3
E00006453,5
E00006454,3
E00006455,5
E00006456,4
E00006457,6
E00006458,2
E00006459,6
E00006460,6
E00006462,6
E00006463,4
E00006464,4
E00006465,2
E00006466,3
E00006467,1
E00006468,3
E00006469,5
E00006470,3
E00006471,0
E00006472,6
E00006473,6
E00006474,3
E00006475,6
E00006476,3
E00006477,4
E00006478,2
E00006479,3
E00006480,6
E00006481,2
E00006482,5
E00006483,1
E00006484,2
E00006485,3
E00006486,4
E00006487,4
E00006488,2
E00006489,4
E00006491,5
E00006492,3
E00006493,3
E00006494,4
E00006496,3
E00006497,4
E00006498,4
E00006499,3
E00006500,2
E00006501,2
E00006502,4
E00006503,6
E00006504,3
E00006505,2
E00006506,1
E00006507,4
E00006508,5
E00006509,5
E00006510,3
E00006511,4
E00006512,5
E00006513,0
E00006514,5
E00006515,6
E00006516,2
E00006517,5
E00006518,3
E00006519,3
E00006520,3
E00006521,4
E00006522,1
E00006523,1
E00006524,3
E00006525,5
E00006526,1
E00006527,3
E00006528,1
E00006529,4
E00006530,3
E00006531,5
E00006532,1
E00006533,6
E00006534,5
E00006535,1
E00006536,5
E00006537,5
E00006538,2
E00006539,6
E00006540,0
E00006541,3
E00006542,2
E00006543,4
E00006544,3
E00006545,3
E00006546,2
E00006547,4
E00006548,6
E00006549,2
E00006550,3
E00006551,3
E00006552,5
E00006553,2
E00006554,2
E00006555,2
E00006556,3
E00006557,6
E00006558,0
E00006559,5
E00006560,3
E00006561,3
E00006562,4
E00006563,6
E00006564,3
E00006565,3
E00006566,2
E00006567,3
E00006568,6
E00006569,3
E00006570,1
E00006571,3
E00006572,1
E00006573,2
E00006574,3
E00006575,1
E00006576,1
E00006577,1
E00006578,6
E00006579,2
E00006580,2
E00006581,4
E00006582,3
E00006583,2
E00006584,3
E00006585,1
E00006586,4
E00006587,6
E00006588,3
E00006589,0
E00006590,3
E00006591,2
E00006592,1
E00006593,6
E00006594,5
E00006595,4
E00006596,0
E00006597,6
E00006598,1
E00006599,1
E00006600,3
E00006601,2
E00006602,3
E00006603,0
E00006604,1
E00006605,1
E00006606,6
E00006607,3
E00006608,4
E00006609,1
E00006610,4
E00006611,6
E00006612,6
E00006613,5
E00006614,4
E00006615,2
E00006616,6
E00006617,5
E00006618,4
E00006619,3
E00006620,6
E00006621,2
E00006622,0
E00006623,5
E00006624,5
E00006625,4
E00006626,4
E00006627,3
E00006628,3
E00006629,2
E00006630,3
E00006631,0
E00006632,2
E00006633,6
E00006634,5
E00006635,6
E00006636,4
E00006637,5
E00006638,1
E00006639,0
E00006640,5
E00006641,5
E00006642,5
E00006643,5
E00006644,3
E00006645,5
E00006646,0
E00006647,0
E00006648,3
E00006649,3
E00006650,6
E00006651,6
E00006652,4
E00006653,3
E00006654,3
E00006655,2
E00006656,6
E00006657,6
E00006658,3
E00006659,6
E00006660,3
E00006661,2
E00006662,5
E00006663,6
E00006664,1
E00006665,4
E00006666,0
E00006667,6
E00006668,6
E00006669,3
E00006670,0
E00006671,3
E00006672,5
E00006673,6
E00006674,0
E00006675,0
E00006676,1
E00006677,2
E00006678,5
E00006679,3
E00006680,6
E00006681,0
E00006682,0
E00006683,6
E00006684,3
E00006685,3
E00006686,2
E00006687,5
E00006688,6
E00006689,3
E00006690,6
E00006691,5
E00006692,6
E00006693,1
E00006694,3
E00006695,5
E00006696,4
E00006697,3
E00006698,0
E00006699,5
E00006701,3
E00006702,0
E00006703,4
E00006704,5
E00006705,3
E00006706,4
E00006707,1
E00006708,6
E00006709,1
E00006710,4
E00006711,3
E00006712,1
E00006713,4
E00006714,4
E00006715,4
E00006716,0
E00006717,5
E00006718,5
E00006719,4
E00006720,4
E00006721,4
E00006722,0
E00006723,4
E00006724,3
E00006725,1
E00006726,1
E00006727,4
E00006728,2
E00006729,4
E00006730,6
E00006731,0
E00006732,4
E00006734,0
E00006735,6
E00006737,4
E00006738,4
E00006739,2
E00006740,4
E00006741,4
E00006742,2
E00006743,2
E00006744,1
E00006745,1
E00006746,6
E00006747,3
E00006748,0
E00006749,2
E00006750,4
E00006751,6
E00006752,4
E00006753,2
E00006754,4
E00006755,6
E00006756,2
E00006757,4
E00006758,4
E00006759,4
E00006760,6
E00006761,5
E00006762,3
E00006763,5
E00006764,5
E00006765,5
E00006766,0
E00006767,3
E00006768,5
E00006769,3
E00006770,6
E00006771,6
E00006772,2
E00006773,3
E00006774,6
E00006775,3
E00006776,6
E00006777,3
E00006778,6
E00006780,3
E00006781,6
E00006782,4
E00006783,3
E00006784,0
E00006785,1
E00006786,3
E00006787,6
E00006788,6
E00006789,3
E00006790,0
E00006791,6
E00006792,3
E00006793,1
E00006794,1
E00006795,5
E00006796,6
E00006797,5
E00006798,0
E00006799,3
E00006800,0
E00006801,5
E00006802,5
E00006803,5
E00006804,0
E00006805,0
E00006806,1
E00006807,2
E00006808,3
E00006809,3
E00006810,3
E00006811,4
E00006812,3
E00006813,0
E00006814,3
E00006815,6
E00006816,3
E00006817,6
E00006818,2
E00006819,5
E00006820,3
E00006821,2
E00006822,4
E00006823,0
E00006824,4
E00006825,2
E00006826,3
E00006827,2
E00006828,4
E00006829,1
E00006830,1
E00006831,6
E00006832,6
E00006833,6
E00006834,4
E00006835,3
E00006836,4
E00006837,4
E00006838,3
E00006839,3
E00006840,2
E00006841,6
E00006842,3
E00006843,6
E00006844,3
E00006845,1
E00006846,3
E00006847,2
E00006848,4
E00006849,4
E00006850,4
E00006851,2
E00006852,2
E00006853,3
E00006854,5
E00006855,6
E00006856,1
E00006857,4
E00006858,4
E00006860,0
E00006861,0
E00006862,2
E00006863,2
E00006864,6
E00006865,0
E00006866,6
E00006867,6
E00006868,4
E00006869,6
E00006870,3
E00006871,3
E00006872,3
E00006873,2
E00006874,4
E00006875,1
E00006876,0
E00006877,6
E00006878,1
E00006879,3
E00006880,5
E00006881,1
E00006882,4
E00006883,3
E00006884,1
E00006885,4
E00006886,1
E00006887,3
E00006888,6
E00006889,4
E00006890,4
E00006891,5
E00006892,2
E00006893,4
E00006894,5
E00006895,4
E00006896,2
E00006897,1
E00006898,3
E00006899,2
E00006900,4
E00006901,6
E00006902,3
E00006903,4
E00006904,3
E00006905,5
E00006906,2
E00006907,2
E00006908,4
E00006909,4
E00006910,5
E00006911,3
E00006912,3
E00006913,4
E00006914,4
E00006915,6
E00006916,4
E00006917,2
E00006918,1
E00006919,5
E00006920,1
E00006921,6
E00006922,3
E00006923,3
E00006924,0
E00006925,3
E00006926,4
E00006927,5
E00006928,3
E00006929,1
E00006930,3
E00006931,5
E00006932,3
E00006933,3
E00006934,4
E00006935,1
E00006936,5
E00006937,5
E00006938,3
E00006939,0
E00006940,4
E00006941,5
E00006942,4
E00006943,6
E00006944,3
E00006945,4
E00006946,0
E00006947,4
E00006948,3
E00006949,1
E00006950,2
E00006951,2
E00006952,4
E00006953,1
E00006954,2
E00006955,1
E00006956,1
E00006957,4
E00006958,5
E00006959,2
E00006960,6
E00006961,5
E00006962,2
E00006963,2
E00006964,3
E00006965,4
E00006966,2
E00006967,6
E00006968,0
E00006969,6
E00006970,1
E00006971,4
E00006972,6
E00006973,3
E00006974,2
E00006975,5
E00006976,6
E00006977,4
E00006978,2
E00006979,4
E00006980,1
E00006981,1
E00006982,0
E00006983,4
E00006984,4
E00006985,0
E00006986,0
E00006987,4
E00006988,6
E00006989,2
E00006990,3
E00006991,4
E00006992,4
E00006993,1
E00006994,6
E00006995,6
E00006996,4
E00006997,5
E00006998,1
E00006999,5
E00007000,6
E00007001,3
E00007002,3
E00007003,5
E00007004,2
E00007005,5
E00007006,0
E00007007,4
E00007008,6
E00007009,5
E00007010,4
E00007011,6
E00007012,6
E00007013,2
E00007014,2
E00007015,1
E00007016,3
E00007017,4
E00007018,3
E00007019,1
E00007020,2
E00007021,6
E00007022,6
E00007023,6
E00007024,0
E00007025,1
E00007027,4
E00007028,0
E00007029,3
E00007030,6
E00007031,3
E00007032,6
E00007033,1
E00007034,2
E00007035,4
E00007036,2
E00007037,3
E00007038,5
E00007039,4
E00007040,0
E00007041,3
E00007042,5
E00007043,4
E00007044,1
E00007045,0
E00007046,0
E00007047,2
E00007048,6
E00007049,5
E00007050,4
E00007052,0
E00007053,2
E00007054,1
E00007055,2
E00007056,4
E00007057,6
E00007058,1
E00007059,4
E00007060,2
E00007061,2
E00007062,2
E00007063,0
E00007064,3
E00007065,2
E00007066,3
E00007067,0
E00007068,2
E00007069,3
E00007070,6
E00007071,3
E00007072,1
E00007073,3
E00007074,5
E00007075,3
E00007076,2
E00007077,5
E00007078,5
E00007079,5
E00007080,4
E00007081,5
E00007082,6
E00007083,6
E00007084,6
E00007085,0
E00007086,6
E00007087,1
E00007088,1
E00007089,0
E00007090,6
E00007092,6
E00007093,0
E00007094,5
E00007096,0
E00007098,2
E00007099,3
E00007100,5
E00007101,3
E00007102,5
E00007103,6
E00007105,3
E00007106,4
E00007107,4
E00007108,3
E00007109,3
E00007110,6
E00007111,5
E00007112,4
E00007113,3
E00007114,6
E00007115,6
E00007116,5
E00007117,1
E00007119,6
E00007120,5
E00007121,5
E00007122,3
E00007123,6
E00007124,1
E00007125,5
E00007126,5
E00007127,0
E00007128,2
E00007129,3
E00007130,3
E00007131,6
E00007132,5
E00007133,0
E00007134,2
E00007135,6
E00007136,2
E00007137,6
E00007138,6
E00007139,1
E00007140,3
E00007141,4
E00007142,6
E00007143,2
E00007144,2
E00007146,6
E00007147,6
E00007148,5
E00007149,4
E00007150,5
E00007151,4
E00007152,4
E00007153,1
E00007154,2
E00007155,5
E00007156,3
E00007157,3
E00007158,6
E00007159,0
E00007160,5
E00007161,3
E00007162,3
E00007163,2
E00007164,6
E00007165,3
E00007166,6
E00007167,2
E00007168,5
E00007170,3
E00007171,2
E00007172,2
E00007173,0
E00007174,5
E00007175,5
E00007176,5
E00007177,3
E00007179,0
E00007180,1
E00007181,5
E00007182,3
E00007183,4
E00007184,2
E00007185,3
E00007186,4
E00007187,5
E00007188,3
E00007189,5
E00007191,1
E00007192,0
E00007193,3
E00007194,0
E00007195,3
E00007196,2
E00007197,3
E00007198,6
E00007199,4
E00007200,4
E00007201,5
E00007202,3
E00007203,6
E00007204,3
E00007205,3
E00007206,2
E00007207,4
E00007208,5
E00007209,6
E00007210,5
E00007211,0
E00007212,2
E00007213,3
E00007215,6
E00007216,6
E00007217,4
E00007218,3
E00007219,4
E00007220,5
E00007221,5
E00007222,3
E00007223,1
E00007224,3
E00007225,4
E00007226,6
E00007227,4
E00007228,6
E00007229,6
E00007230,2
E00007231,4
E00007232,4
E00007233,2
E00007234,4
E00007235,6
E00007236,2
E00007237,3
E00007238,0
E00007239,3
E00007240,2
E00007241,3
E00007242,6
E00007243,0
E00007244,4
E00007245,5
E00007246,3
E00007247,4
E00007248,1
E00007249,6
E00007250,0
E00007251,6
E00007252,0
E00007253,6
E00007254,6
E00007255,2
E00007256,3
E00007257,2
E00007258,1
E00007259,4
E00007260,5
E00007261,6
E00007262,6
E00007263,5
E00007264,6
E00007265,6
E00007266,6
E00007267,1
E00007268,4
E00007269,5
E00007270,2
E00007271,3
E00007272,5
E00007273,5
E00007274,3
E00007275,6
E00007276,1
E00007277,1
E00007278,3
E00007279,2
E00007280,3
E00007281,5
E00007282,5
E00007283,1
E00007284,3
E00007285,5
E00007286,6
E00007287,4
E00007288,4
E00007289,6
E00007290,3
E00007291,5
E00007292,3
E00007293,4
E00007294,1
E00007295,1
E00007296,2
E00007297,0
E00007298,6
E00007299,2
E00007300,4
E00007301,0
E00007302,3
E00007303,2
E00007304,3
E00007305,6
E00007306,3
E00007307,0
E00007308,0
E00007309,5
E00007310,5
E00007311,6
E00007312,2
E00007313,4
E00007314,6
E00007315,1
E00007316,2
E00007317,5
E00007318,3
E00007319,3
E00007320,1
E00007321,4
E00007322,2
E00007323,4
E00007324,0
E00007325,4
E00007326,4
E00007327,0
E00007328,1
E00007329,3
E00007330,3
E00007331,2
E00007332,1
E00007333,1
E00007334,1
E00007335,3
E00007336,3
E00007337,0
E00007338,5
E00007339,3
E00007340,6
E00007341,1
E00007342,5
E00007343,6
E00007344,6
E00007345,2
E00007346,5
E00007347,1
E00007348,6
E00007349,3
E00007350,6
E00007351,6
E00007352,3
E00007353,4
E00007354,0
E00007355,3
E00007356,2
E00007357,0
E00007358,4
E00007359,6
E00007360,4
E00007361,4
E00007362,6
E00007363,5
E00007364,0
E00007365,5
E00007366,3
E00007367,6
E00007368,5
E00007369,4
E00007370,2
E00007371,2
E00007372,2
E00007373,3
E00007374,6
E00007375,6
E00007376,3
E00007378,1
E00007379,3
E00007381,6
E00007382,5
E00007383,5
E00007384,5
E00007385,6
E00007386,5
E00007387,6
E00007388,5
E00007389,4
E00007390,5
E00007391,4
E00007392,6
E00007393,6
E00007394,3
E00007395,1
E00007396,3
E00007397,2
E00007398,1
E00007399,5
E00007400,6
E00007401,6
E00007402,6
E00007403,0
E00007404,3
E00007405,2
E00007406,6
E00007407,6
E00007408,3
E00007409,3
E00007410,5
E00007411,5
E00007412,6
E00007413,0
E00007414,6
E00007415,1
E00007416,6
E00007417,6
E00007418,2
E00007419,3
E00007420,4
E00007421,4
E00007422,1
E00007423,4
E00007424,6
E00007425,3
E00007426,6
E00007427,5
E00007428,2
E00007429,5
E00007430,0
E00007431,6
E00007432,0
E00007433,6
E00007434,3
E00007435,5
E00007436,3
E00007437,4
E00007438,3
E00007439,4
E00007440,1
E00007441,4
E00007442,0
E00007443,4
E00007444,6
E00007445,3
E00007446,6
E00007447,4
E00007448,0
E00007449,6
E00007450,5
E00007451,6
E00007452,5
E00007453,5
E00007454,2
E00007455,5
E00007456,6
E00007457,5
E00007458,3
E00007459,6
E00007460,2
E00007461,0
E00007462,0
E00007463,0
E00007464,3
E00007465,0
E00007466,3
E00007468,5
E00007469,2
E00007470,2
E00007471,2
E00007472,0
E00007473,3
E00007474,5
E00007475,1
E00007476,0
E00007477,1
E00007478,4
E00007479,5
E00007480,4
E00007481,0
E00007482,5
E00007483,3
E00007484,5
E00007485,4
E00007486,4
E00007487,5
E00007488,0
E00007489,3
E00007491,4
E00007492,6
E00007493,4
E00007494,0
E00007495,6
E00007496,5
E00007497,0
E00007498,0
E00007499,3
E00007500,6
E00007501,3
E00007502,6
E00007503,4
E00007504,3
E00007505,5
E00007506,6
E00007507,4
E00007508,6
E00007509,6
E00007510,6
E00007511,0
E00007512,5
E00007513,4
E00007514,1
E00007515,6
E00007516,3
E00007517,4
E00007518,5
E00007519,1
E00007520,1
E00007521,2
E00007522,3
E00007523,6
E00007524,0
E00007525,1
E00007526,1
E00007527,5
E00007528,0
E00007529,6
E00007530,3
E00007531,4
E00007532,4
E00007533,3
E00007534,4
E00007535,2
E00007536,2
E00007537,5
E00007538,4
E00007539,5
E00007540,6
E00007541,3
E00007542,3
E00007543,2
E00007544,1
E00007545,2
E00007546,4
E00007547,5
E00007548,4
E00007549,5
E00007550,4
E00007551,6
E00007552,4
E00007553,5
E00007554,6
E00007555,5
E00007556,5
E00007557,5
E00007558,5
E00007559,5
E00007560,5
E00007561,3
E00007562,4
E00007563,3
E00007564,3
E00007565,6
E00007566,5
E00007567,6
E00007568,6
E00007569,3
E00007570,2
E00007571,3
E00007572,1
E00007573,5
E00007575,4
E00007576,3
E00007577,2
E00007578,6
E00007579,5
E00007580,4
E00007581,6
E00007582,0
E00007583,4
E00007584,3
E00007585,0
E00007586,3
E00007587,3
E00007588,2
E00007589,3
E00007590,2
E00007591,5
E00007592,4
E00007593,0
E00007594,4
E00007595,3
E00007596,4
E00007597,4
E00007598,4
E00007599,4
E00007600,6
E00007601,3
E00007602,4
E00007603,5
E00007604,2
E00007605,4
E00007606,0
E00007607,2
E00007608,5
E00007609,5
E00007610,6
E00007611,4
E00007612,4
E00007613,2
E00007614,4
E00007615,4
E00007616,3
E00007617,4
E00007618,4
E00007619,6
E00007620,2
E00007621,6
E00007622,4
E00007623,0
E00007624,3
E00007625,6
E00007626,4
E00007627,4
