infuse_oa_lyr_2011,new_labels
E00004968,4
E00004969,3
E00004970,3
E00004971,4
E00004973,3
E00004974,2
E00004975,1
E00004976,2
E00004977,4
E00004978,4
E00004979,4
E00004980,3
E00004981,4
E00004982,3
E00004983,5
E00004984,0
E00004985,4
E00004986,3
E00004987,5
E00004988,1
E00004989,2
E00004990,4
E00004992,3
E00004993,1
E00004994,4
E00004995,4
E00004996,4
E00004998,4
E00004999,2
E00005000,1
E00005001,4
E00005002,2
E00005003,1
E00005004,4
E00005005,5
E00005006,3
E00005007,3
E00005008,1
E00005009,1
E00005010,3
E00005011,1
E00005012,4
E00005013,3
E00005014,2
E00005015,5
E00005016,4
E00005017,3
E00005018,1
E00005019,1
E00005020,3
E00005021,2
E00005022,2
E00005023,3
E00005024,2
E00005025,1
E00005026,2
E00005027,5
E00005028,1
E00005029,3
E00005030,4
E00005031,3
E00005032,1
E00005033,5
E00005034,4
E00005035,1
E00005036,4
E00005039,2
E00005040,4
E00005041,5
E00005042,2
E00005043,4
E00005044,4
E00005045,4
E00005046,1
E00005047,1
E00005048,3
E00005049,3
E00005050,4
E00005051,4
E00005052,2
E00005053,2
E00005054,5
E00005055,0
E00005056,3
E00005057,0
E00005058,1
E00005059,0
E00005060,3
E00005061,1
E00005062,2
E00005063,1
E00005064,1
E00005065,0
E00005066,4
E00005067,5
E00005068,1
E00005069,1
E00005070,0
E00005071,1
E00005072,1
E00005073,1
E00005074,1
E00005075,2
E00005076,2
E00005077,3
E00005078,1
E00005079,2
E00005080,5
E00005081,5
E00005082,3
E00005083,3
E00005084,3
E00005085,3
E00005086,1
E00005087,4
E00005088,1
E00005089,3
E00005090,1
E00005091,1
E00005092,1
E00005093,5
E00005094,1
E00005095,1
E00005096,0
E00005097,1
E00005098,1
E00005099,2
E00005100,1
E00005101,1
E00005102,0
E00005103,2
E00005104,1
E00005105,4
E00005106,1
E00005107,4
E00005108,1
E00005109,2
E00005110,1
E00005111,2
E00005112,1
E00005113,2
E00005114,4
E00005115,1
E00005116,3
E00005117,1
E00005118,3
E00005119,3
E00005120,1
E00005121,2
E00005122,3
E00005123,1
E00005124,3
E00005125,1
E00005126,3
E00005127,4
E00005128,3
E00005129,1
E00005130,2
E00005131,0
E00005132,2
E00005133,0
E00005134,0
E00005135,3
E00005136,1
E00005137,0
E00005138,2
E00005139,5
E00005140,1
E00005141,2
E00005142,5
E00005143,1
E00005144,1
E00005145,1
E00005146,0
E00005147,3
E00005148,1
E00005149,1
E00005150,0
E00005151,0
E00005152,0
E00005153,0
E00005154,2
E00005155,1
E00005156,2
E00005157,0
E00005158,1
E00005159,0
E00005160,2
E00005161,2
E00005162,1
E00005163,1
E00005164,1
E00005165,1
E00005166,1
E00005167,0
E00005168,1
E00005169,1
E00005170,3
E00005171,1
E00005172,4
E00005173,4
E00005174,0
E00005175,0
E00005176,3
E00005177,5
E00005178,1
E00005179,0
E00005180,1
E00005181,1
E00005182,1
E00005183,3
E00005184,2
E00005185,1
E00005186,3
E00005187,4
E00005188,5
E00005189,0
E00005190,1
E00005191,0
E00005192,3
E00005193,4
E00005194,0
E00005195,0
E00005196,1
E00005197,0
E00005198,4
E00005199,1
E00005200,3
E00005201,0
E00005202,3
E00005203,1
E00005204,1
E00005205,1
E00005206,1
E00005208,5
E00005209,1
E00005210,1
E00005211,0
E00005212,5
E00005213,2
E00005214,2
E00005215,5
E00005216,1
E00005217,5
E00005218,4
E00005219,5
E00005220,1
E00005221,0
E00005222,0
E00005223,0
E00005224,1
E00005225,0
E00005226,1
E00005227,1
E00005228,0
E00005229,5
E00005230,3
E00005231,1
E00005232,4
E00005233,0
E00005234,4
E00005235,1
E00005236,3
E00005237,0
E00005238,1
E00005239,2
E00005240,1
E00005241,4
E00005242,3
E00005243,1
E00005244,1
E00005245,1
E00005246,4
E00005247,3
E00005248,2
E00005249,2
E00005250,1
E00005251,3
E00005252,4
E00005253,3
E00005254,5
E00005255,3
E00005256,4
E00005257,1
E00005258,2
E00005259,5
E00005260,2
E00005261,3
E00005262,3
E00005263,3
E00005264,4
E00005265,2
E00005266,1
E00005267,2
E00005268,3
E00005269,2
E00005270,3
E00005271,1
E00005272,1
E00005273,4
E00005274,1
E00005275,4
E00005276,3
E00005277,3
E00005278,1
E00005279,5
E00005280,3
E00005281,2
E00005282,5
E00005283,2
E00005284,4
E00005285,2
E00005286,5
E00005287,4
E00005288,1
E00005289,1
E00005290,2
E00005291,1
E00005292,1
E00005293,2
E00005294,3
E00005295,3
E00005296,1
E00005297,3
E00005298,3
E00005299,1
E00005300,1
E00005301,1
E00005302,3
E00005303,3
E00005304,4
E00005305,5
E00005306,5
E00005307,1
E00005308,1
E00005309,4
E00005310,1
E00005311,2
E00005312,5
E00005313,1
E00005314,5
E00005315,4
E00005316,2
E00005317,1
E00005318,3
E00005319,5
E00005320,5
E00005321,4
E00005322,0
E00005323,0
E00005324,1
E00005325,4
E00005326,0
E00005327,4
E00005328,1
E00005329,1
E00005330,1
E00005331,1
E00005332,5
E00005333,2
E00005334,1
E00005335,4
E00005336,1
E00005337,0
E00005339,3
E00005340,1
E00005341,1
E00005342,1
E00005343,3
E00005344,1
E00005345,1
E00005346,3
E00005347,1
E00005348,0
E00005349,4
E00005350,3
E00005351,4
E00005352,1
E00005353,0
E00005354,4
E00005355,5
E00005356,3
E00005357,3
E00005358,1
E00005359,1
E00005360,4
E00005361,1
E00005362,5
E00005363,1
E00005364,2
E00005365,3
E00005366,1
E00005367,2
E00005368,4
E00005369,4
E00005370,1
E00005371,1
E00005372,1
E00005373,1
E00005374,2
E00005375,2
E00005376,1
E00005377,3
E00005378,4
E00005379,4
E00005380,5
E00005381,1
E00005382,5
E00005383,2
E00005384,1
E00005385,3
E00005386,1
E00005387,4
E00005388,3
E00005389,5
E00005390,1
E00005391,5
E00005392,5
E00005393,5
E00005394,3
E00005395,4
E00005396,5
E00005397,1
E00005398,2
E00005399,4
E00005400,3
E00005401,3
E00005402,3
E00005404,2
E00005405,1
E00005406,1
E00005407,4
E00005408,3
E00005409,4
E00005410,3
E00005411,3
E00005412,3
E00005413,5
E00005414,5
E00005415,4
E00005416,2
E00005417,4
E00005418,3
E00005419,1
E00005420,5
E00005421,4
E00005422,5
E00005423,1
E00005424,3
E00005425,2
E00005426,0
E00005427,3
E00005428,1
E00005429,2
E00005430,0
E00005431,5
E00005432,4
E00005433,1
E00005435,1
E00005436,1
E00005437,1
E00005438,5
E00005439,5
E00005440,0
E00005441,0
E00005442,2
E00005443,2
E00005444,1
E00005445,1
E00005446,1
E00005447,0
E00005448,1
E00005449,0
E00005450,4
E00005451,4
E00005452,1
E00005453,4
E00005454,1
E00005455,1
E00005456,1
E00005457,1
E00005458,1
E00005459,0
E00005461,2
E00005462,0
E00005463,3
E00005464,1
E00005465,1
E00005466,1
E00005467,3
E00005468,1
E00005469,0
E00005470,3
E00005471,0
E00005472,2
E00005473,0
E00005474,1
E00005475,3
E00005476,4
E00005477,4
E00005478,2
E00005479,1
E00005480,0
E00005481,0
E00005482,3
E00005483,3
E00005484,2
E00005485,3
E00005486,4
E00005487,5
E00005488,1
E00005489,0
E00005490,3
E00005491,1
E00005492,3
E00005493,1
E00005494,0
E00005495,1
E00005496,1
E00005497,4
E00005498,1
E00005499,3
E00005500,4
E00005501,1
E00005502,1
E00005503,5
E00005504,1
E00005505,1
E00005506,4
E00005507,1
E00005508,2
E00005509,3
E00005510,1
E00005511,2
E00005512,1
E00005513,1
E00005514,4
E00005515,4
E00005516,3
E00005517,1
E00005518,2
E00005519,4
E00005520,5
E00005521,0
E00005522,2
E00005523,4
E00005524,4
E00005525,4
E00005526,1
E00005527,4
E00005528,2
E00005529,1
E00005530,0
E00005531,1
E00005532,1
E00005533,0
E00005534,3
E00005535,2
E00005536,2
E00005537,2
E00005538,1
E00005539,2
E00005540,2
E00005541,2
E00005542,1
E00005543,0
E00005544,2
E00005545,2
E00005546,1
E00005547,2
E00005548,1
E00005549,4
E00005550,4
E00005551,4
E00005552,3
E00005553,1
E00005554,3
E00005555,0
E00005556,1
E00005557,4
E00005558,1
E00005559,1
E00005560,0
E00005561,4
E00005562,5
E00005563,4
E00005564,1
E00005565,4
E00005566,4
E00005567,3
E00005568,5
E00005570,2
E00005571,4
E00005572,2
E00005573,4
E00005574,3
E00005575,2
E00005576,2
E00005577,3
E00005578,1
E00005579,1
E00005580,3
E00005581,1
E00005582,1
E00005583,4
E00005584,4
E00005585,3
E00005586,3
E00005587,5
E00005588,2
E00005589,1
E00005590,2
E00005591,4
E00005592,4
E00005593,5
E00005594,1
E00005595,3
E00005596,5
E00005597,3
E00005598,1
E00005599,3
E00005600,2
E00005601,3
E00005602,1
E00005603,4
E00005604,1
E00005605,4
E00005606,3
E00005607,3
E00005608,3
E00005609,3
E00005610,1
E00005611,3
E00005612,4
E00005613,2
E00005614,2
E00005615,3
E00005616,3
E00005617,2
E00005618,5
E00005619,4
E00005620,2
E00005621,2
E00005622,2
E00005623,2
E00005624,2
E00005625,4
E00005626,3
E00005627,3
E00005628,5
E00005629,1
E00005630,2
E00005631,2
E00005632,3
E00005633,2
E00005634,1
E00005635,5
E00005636,4
E00005637,5
E00005638,5
E00005639,3
E00005640,5
E00005641,5
E00005642,5
E00005643,3
E00005644,5
E00005645,3
E00005646,3
E00005647,2
E00005648,1
E00005649,3
E00005650,1
E00005651,1
E00005652,1
E00005653,3
E00005654,5
E00005655,4
E00005656,4
E00005657,4
E00005658,1
E00005659,1
E00005660,0
E00005661,2
E00005662,4
E00005663,4
E00005664,3
E00005665,4
E00005666,1
E00005667,4
E00005668,4
E00005669,4
E00005670,5
E00005671,4
E00005672,1
E00005673,2
E00005674,2
E00005675,2
E00005676,2
E00005677,2
E00005678,2
E00005679,4
E00005680,1
E00005681,2
E00005682,3
E00005683,1
E00005684,5
E00005685,2
E00005686,2
E00005687,5
E00005688,4
E00005689,4
E00005690,4
E00005691,2
E00005692,2
E00005693,4
E00005694,1
E00005695,3
E00005696,1
E00005697,3
E00005698,4
E00005699,2
E00005700,2
E00005702,2
E00005703,4
E00005704,4
E00005705,1
E00005706,0
E00005707,1
E00005708,2
E00005709,4
E00005710,4
E00005711,2
E00005712,5
E00005713,0
E00005714,1
E00005715,4
E00005716,4
E00005718,5
E00005719,3
E00005720,4
E00005721,5
E00005722,4
E00005723,4
E00005724,5
E00005725,4
E00005726,3
E00005727,1
E00005728,3
E00005729,1
E00005730,4
E00005731,5
E00005732,1
E00005733,5
E00005734,4
E00005735,2
E00005736,5
E00005737,1
E00005738,1
E00005739,3
E00005740,5
E00005741,3
E00005742,2
E00005743,2
E00005744,2
E00005745,4
E00005746,0
E00005747,2
E00005748,1
E00005749,2
E00005751,4
E00005752,5
E00005753,4
E00005754,1
E00005755,3
E00005756,4
E00005757,3
E00005758,4
E00005759,5
E00005760,2
E00005761,3
E00005762,5
E00005763,4
E00005764,4
E00005765,4
E00005766,4
E00005767,2
E00005768,4
E00005769,2
E00005770,2
E00005771,5
E00005772,5
E00005773,1
E00005774,2
E00005775,3
E00005776,2
E00005777,1
E00005778,5
E00005779,3
E00005780,3
E00005781,1
E00005782,2
E00005783,5
E00005784,3
E00005785,1
E00005786,2
E00005787,2
E00005788,1
E00005789,5
E00005790,4
E00005791,4
E00005792,1
E00005793,4
E00005794,2
E00005795,4
E00005796,2
E00005797,4
E00005798,3
E00005799,2
E00005800,4
E00005801,0
E00005802,1
E00005803,4
E00005804,2
E00005805,5
E00005806,3
E00005807,1
E00005808,4
E00005809,1
E00005810,5
E00005811,5
E00005812,0
E00005813,2
E00005814,1
E00005816,1
E00005817,4
E00005818,4
E00005819,3
E00005820,1
E00005821,1
E00005822,4
E00005823,1
E00005824,1
E00005825,1
E00005826,4
E00005827,4
E00005828,5
E00005829,3
E00005830,1
E00005831,1
E00005832,1
E00005833,3
E00005834,1
E00005835,2
E00005836,3
E00005837,2
E00005838,1
E00005839,2
E00005840,1
E00005841,3
E00005842,2
E00005843,3
E00005844,2
E00005845,2
E00005846,1
E00005848,2
E00005849,1
E00005850,0
E00005851,0
E00005852,1
E00005853,3
E00005854,2
E00005855,1
E00005856,3
E00005857,1
E00005858,3
E00005859,4
E00005860,4
E00005861,2
E00005862,3
E00005863,4
E00005864,2
E00005865,5
E00005866,1
E00005867,3
E00005868,3
E00005869,5
E00005871,5
E00005872,1
E00005873,2
E00005874,4
E00005875,2
E00005876,1
E00005877,1
E00005878,2
E00005879,3
E00005880,2
E00005881,4
E00005882,5
E00005883,3
E00005884,2
E00005885,4
E00005886,4
E00005887,5
E00005888,4
E00005889,5
E00005890,5
E00005891,3
E00005892,3
E00005893,2
E00005894,5
E00005895,1
E00005896,5
E00005897,3
E00005898,4
E00005899,1
E00005900,3
E00005901,1
E00005902,0
E00005903,5
E00005904,5
E00005905,3
E00005906,4
E00005907,4
E00005908,3
E00005909,1
E00005910,2
E00005911,1
E00005912,5
E00005913,0
E00005914,4
E00005915,2
E00005916,1
E00005917,4
E00005918,2
E00005919,2
E00005920,1
E00005921,2
E00005922,2
E00005923,4
E00005924,1
E00005925,3
E00005926,4
E00005927,0
E00005928,2
E00005929,3
E00005930,1
E00005931,1
E00005932,1
E00005933,4
E00005934,2
E00005935,3
E00005936,4
E00005937,4
E00005938,4
E00005939,2
E00005940,1
E00005941,4
E00005942,1
E00005943,4
E00005944,1
E00005945,4
E00005946,4
E00005947,0
E00005948,4
E00005949,4
E00005950,1
E00005951,3
E00005952,0
E00005953,4
E00005954,1
E00005955,4
E00005956,2
E00005957,4
E00005958,5
E00005959,1
E00005960,1
E00005961,2
E00005962,1
E00005963,2
E00005964,2
E00005965,1
E00005966,1
E00005967,2
E00005968,3
E00005969,3
E00005970,2
E00005971,2
E00005972,0
E00005973,4
E00005974,1
E00005975,1
E00005976,4
E00005977,0
E00005978,1
E00005979,0
E00005980,2
E00005981,5
E00005982,0
E00005983,4
E00005984,3
E00005985,4
E00005986,1
E00005987,3
E00005988,2
E00005989,1
E00005990,2
E00005991,4
E00005992,5
E00005993,1
E00005994,4
E00005995,4
E00005996,3
E00005997,5
E00005998,4
E00005999,3
E00006000,4
E00006001,1
E00006002,3
E00006003,5
E00006004,1
E00006005,2
E00006006,2
E00006007,5
E00006008,1
E00006010,2
E00006011,3
E00006012,2
E00006013,1
E00006014,3
E00006015,3
E00006016,1
E00006017,5
E00006018,4
E00006019,3
E00006020,4
E00006021,2
E00006022,2
E00006023,2
E00006024,1
E00006026,3
E00006027,5
E00006028,3
E00006029,1
E00006030,4
E00006031,1
E00006032,2
E00006033,3
E00006034,2
E00006035,4
E00006036,1
E00006037,5
E00006038,0
E00006039,1
E00006040,0
E00006041,5
E00006042,3
E00006043,2
E00006044,4
E00006045,3
E00006046,2
E00006047,3
E00006048,5
E00006049,1
E00006050,5
E00006051,5
E00006052,2
E00006053,2
E00006054,3
E00006055,2
E00006056,2
E00006057,5
E00006058,5
E00006059,4
E00006060,3
E00006061,3
E00006062,1
E00006063,3
E00006064,2
E00006065,1
E00006067,2
E00006068,2
E00006069,4
E00006070,4
E00006071,4
E00006072,4
E00006073,5
E00006074,4
E00006075,4
E00006076,4
E00006077,2
E00006078,3
E00006079,4
E00006080,5
E00006081,2
E00006082,3
E00006083,2
E00006084,4
E00006085,1
E00006086,4
E00006087,1
E00006088,4
E00006089,5
E00006090,5
E00006091,2
E00006092,2
E00006093,1
E00006094,1
E00006095,2
E00006096,2
E00006097,2
E00006098,2
E00006099,1
E00006100,2
E00006101,1
E00006102,1
E00006103,4
E00006104,2
E00006105,4
E00006106,3
E00006107,4
E00006108,2
E00006109,1
E00006110,1
E00006111,1
E00006112,2
E00006113,2
E00006114,4
E00006115,0
E00006116,1
E00006118,1
E00006119,1
E00006120,4
E00006121,2
E00006122,1
E00006123,4
E00006124,1
E00006125,0
E00006126,2
E00006127,1
E00006128,1
E00006129,1
E00006130,1
E00006131,1
E00006132,1
E00006133,2
E00006134,3
E00006135,1
E00006136,0
E00006137,5
E00006138,5
E00006139,0
E00006140,4
E00006141,3
E00006142,1
E00006143,1
E00006144,1
E00006146,1
E00006148,4
E00006149,1
E00006150,1
E00006151,5
E00006153,1
E00006154,1
E00006155,1
E00006156,1
E00006157,2
E00006158,5
E00006159,1
E00006160,1
E00006161,1
E00006162,2
E00006163,2
E00006164,1
E00006165,0
E00006166,1
E00006167,4
E00006168,1
E00006169,4
E00006170,1
E00006171,1
E00006172,1
E00006173,2
E00006174,4
E00006175,1
E00006176,5
E00006177,5
E00006178,4
E00006179,1
E00006180,1
E00006181,1
E00006182,1
E00006183,4
E00006184,3
E00006185,1
E00006186,4
E00006187,2
E00006188,1
E00006190,1
E00006191,0
E00006192,1
E00006193,1
E00006194,2
E00006195,0
E00006197,1
E00006198,2
E00006199,1
E00006200,4
E00006201,1
E00006202,0
E00006203,0
E00006204,1
E00006205,4
E00006206,2
E00006207,1
E00006208,1
E00006209,4
E00006210,2
E00006211,1
E00006212,2
E00006213,1
E00006214,4
E00006215,2
E00006216,4
E00006217,5
E00006218,5
E00006219,1
E00006220,1
E00006221,4
E00006222,4
E00006224,3
E00006225,4
E00006226,1
E00006227,3
E00006228,1
E00006229,1
E00006230,2
E00006231,1
E00006232,1
E00006233,3
E00006234,4
E00006235,1
E00006236,1
E00006237,3
E00006238,2
E00006239,2
E00006240,1
E00006241,1
E00006242,1
E00006243,4
E00006244,1
E00006245,1
E00006246,1
E00006247,1
E00006248,1
E00006249,1
E00006250,1
E00006251,2
E00006252,2
E00006253,5
E00006254,5
E00006255,1
E00006256,1
E00006257,5
E00006258,5
E00006259,5
E00006260,4
E00006261,3
E00006262,3
E00006263,3
E00006264,1
E00006265,1
E00006266,1
E00006267,1
E00006268,1
E00006269,1
E00006270,1
E00006271,5
E00006272,2
E00006273,4
E00006274,1
E00006275,5
E00006276,2
E00006277,3
E00006278,3
E00006279,4
E00006280,4
E00006281,1
E00006282,3
E00006283,3
E00006284,4
E00006285,1
E00006286,1
E00006287,4
E00006288,3
E00006289,1
E00006290,4
E00006291,1
E00006292,1
E00006293,5
E00006294,1
E00006295,1
E00006296,2
E00006298,5
E00006299,2
E00006300,3
E00006301,4
E00006302,1
E00006303,1
E00006304,2
E00006305,2
E00006307,5
E00006308,2
E00006309,0
E00006310,1
E00006311,4
E00006312,5
E00006313,1
E00006314,1
E00006315,5
E00006316,4
E00006317,4
E00006318,5
E00006319,3
E00006320,5
E00006321,1
E00006322,1
E00006323,1
E00006324,5
E00006325,3
E00006326,3
E00006327,4
E00006328,2
E00006329,1
E00006330,2
E00006331,1
E00006332,1
E00006333,3
E00006334,3
E00006335,1
E00006336,3
E00006337,4
E00006338,1
E00006339,1
E00006340,4
E00006341,3
E00006342,3
E00006343,1
E00006344,3
E00006345,4
E00006346,2
E00006347,3
E00006348,4
E00006349,3
E00006350,1
E00006351,4
E00006353,2
E00006354,3
E00006355,1
E00006356,1
E00006357,3
E00006358,3
E00006359,2
E00006360,5
E00006361,2
E00006362,1
E00006363,2
E00006364,2
E00006365,1
E00006366,4
E00006367,3
E00006368,1
E00006369,2
E00006370,1
E00006371,2
E00006372,1
E00006373,5
E00006374,4
E00006375,1
E00006376,1
E00006377,3
E00006378,1
E00006379,2
E00006380,4
E00006381,5
E00006382,4
E00006383,2
E00006384,5
E00006385,1
E00006386,2
E00006387,2
E00006388,5
E00006389,1
E00006390,3
E00006391,5
E00006392,2
E00006393,1
E00006394,1
E00006395,1
E00006396,4
E00006397,3
E00006398,4
E00006399,1
E00006400,4
E00006401,1
E00006402,2
E00006403,2
E00006404,1
E00006405,3
E00006406,2
E00006407,3
E00006408,3
E00006409,3
E00006410,5
E00006411,4
E00006412,1
E00006413,2
E00006414,1
E00006415,1
E00006416,5
E00006417,2
E00006418,1
E00006419,1
E00006420,2
E00006421,0
E00006422,1
E00006423,1
E00006424,1
E00006425,2
E00006426,5
E00006427,1
E00006428,3
E00006429,4
E00006430,1
E00006431,2
E00006432,1
E00006433,5
E00006434,1
E00006435,4
E00006436,2
E00006437,5
E00006438,4
E00006439,5
E00006440,1
E00006441,2
E00006442,1
E00006443,2
E00006444,3
E00006445,2
E00006446,4
E00006447,2
E00006448,4
E00006449,4
E00006450,2
E00006451,5
E00006452,4
E00006453,4
E00006454,3
E00006455,3
E00006456,4
E00006457,3
E00006458,5
E00006459,3
E00006460,4
E00006462,2
E00006463,4
E00006464,3
E00006465,4
E00006466,2
E00006467,5
E00006468,3
E00006469,3
E00006470,5
E00006471,4
E00006472,1
E00006473,2
E00006474,3
E00006475,4
E00006476,5
E00006477,1
E00006478,1
E00006479,1
E00006480,2
E00006481,1
E00006482,1
E00006483,3
E00006484,1
E00006485,2
E00006486,1
E00006487,2
E00006488,2
E00006489,3
E00006491,2
E00006492,1
E00006493,3
E00006494,1
E00006496,3
E00006497,2
E00006498,1
E00006499,2
E00006500,2
E00006501,1
E00006502,2
E00006503,5
E00006504,1
E00006505,4
E00006506,5
E00006507,2
E00006508,2
E00006509,2
E00006510,3
E00006511,3
E00006512,4
E00006513,3
E00006514,3
E00006515,4
E00006516,2
E00006517,5
E00006518,3
E00006519,5
E00006520,1
E00006521,4
E00006522,2
E00006523,2
E00006524,3
E00006525,3
E00006526,3
E00006527,1
E00006528,1
E00006529,3
E00006530,2
E00006531,1
E00006532,3
E00006533,1
E00006534,1
E00006535,1
E00006536,5
E00006537,3
E00006538,4
E00006539,2
E00006540,1
E00006541,0
E00006542,5
E00006543,5
E00006544,1
E00006545,2
E00006546,5
E00006547,5
E00006548,3
E00006549,3
E00006550,3
E00006551,3
E00006552,3
E00006553,2
E00006554,1
E00006555,1
E00006556,3
E00006557,2
E00006558,1
E00006559,2
E00006560,2
E00006561,5
E00006562,3
E00006563,1
E00006564,4
E00006565,2
E00006566,3
E00006567,2
E00006568,2
E00006569,1
E00006570,5
E00006571,3
E00006572,3
E00006573,4
E00006574,1
E00006575,5
E00006576,4
E00006577,1
E00006578,4
E00006579,1
E00006580,3
E00006581,1
E00006582,3
E00006583,2
E00006584,1
E00006585,1
E00006586,3
E00006587,2
E00006588,3
E00006589,1
E00006590,2
E00006591,2
E00006592,1
E00006593,4
E00006594,2
E00006595,4
E00006596,0
E00006597,2
E00006598,2
E00006599,3
E00006600,2
E00006601,2
E00006602,3
E00006603,4
E00006604,2
E00006605,5
E00006606,2
E00006607,3
E00006608,4
E00006609,5
E00006610,3
E00006611,1
E00006612,5
E00006613,3
E00006614,3
E00006615,3
E00006616,2
E00006617,3
E00006618,1
E00006619,2
E00006620,3
E00006621,4
E00006622,1
E00006623,1
E00006624,3
E00006625,3
E00006626,4
E00006627,4
E00006628,2
E00006629,4
E00006630,1
E00006631,2
E00006632,4
E00006633,5
E00006634,4
E00006635,5
E00006636,5
E00006637,3
E00006638,5
E00006639,4
E00006640,4
E00006641,1
E00006642,5
E00006643,1
E00006644,1
E00006645,1
E00006646,1
E00006647,1
E00006648,2
E00006649,4
E00006650,4
E00006651,2
E00006652,4
E00006653,2
E00006654,2
E00006655,5
E00006656,3
E00006657,4
E00006658,5
E00006659,1
E00006660,1
E00006661,3
E00006662,3
E00006663,4
E00006664,4
E00006665,1
E00006666,1
E00006667,1
E00006668,1
E00006669,1
E00006670,1
E00006671,1
E00006672,3
E00006673,2
E00006674,1
E00006675,2
E00006676,2
E00006677,1
E00006678,1
E00006679,2
E00006680,2
E00006681,1
E00006682,1
E00006683,5
E00006684,2
E00006685,2
E00006686,1
E00006687,5
E00006688,4
E00006689,4
E00006690,4
E00006691,4
E00006692,3
E00006693,2
E00006694,4
E00006695,1
E00006696,2
E00006697,2
E00006698,1
E00006699,2
E00006701,3
E00006702,1
E00006703,5
E00006704,1
E00006705,1
E00006706,2
E00006707,3
E00006708,3
E00006709,3
E00006710,1
E00006711,1
E00006712,3
E00006713,1
E00006714,3
E00006715,3
E00006716,1
E00006717,2
E00006718,4
E00006719,4
E00006720,2
E00006721,2
E00006722,3
E00006723,5
E00006724,1
E00006725,2
E00006726,2
E00006727,3
E00006728,5
E00006729,2
E00006730,2
E00006731,4
E00006732,4
E00006734,1
E00006735,3
E00006737,1
E00006738,1
E00006739,1
E00006740,3
E00006741,4
E00006742,1
E00006743,1
E00006744,5
E00006745,1
E00006746,5
E00006747,1
E00006748,2
E00006749,3
E00006750,1
E00006751,4
E00006752,5
E00006753,1
E00006754,4
E00006755,2
E00006756,1
E00006757,1
E00006758,5
E00006759,2
E00006760,3
E00006761,4
E00006762,0
E00006763,2
E00006764,2
E00006765,5
E00006766,2
E00006767,1
E00006768,1
E00006769,1
E00006770,2
E00006771,4
E00006772,2
E00006773,3
E00006774,4
E00006775,5
E00006776,3
E00006777,2
E00006778,4
E00006780,5
E00006781,2
E00006782,3
E00006783,2
E00006784,1
E00006785,2
E00006786,3
E00006787,5
E00006788,3
E00006789,1
E00006790,2
E00006791,4
E00006792,4
E00006793,2
E00006794,5
E00006795,2
E00006796,4
E00006797,2
E00006798,4
E00006799,4
E00006800,5
E00006801,2
E00006802,3
E00006803,2
E00006804,1
E00006805,1
E00006806,2
E00006807,2
E00006808,2
E00006809,3
E00006810,4
E00006811,5
E00006812,4
E00006813,1
E00006814,5
E00006815,4
E00006816,3
E00006817,4
E00006818,5
E00006819,3
E00006820,4
E00006821,1
E00006822,4
E00006823,1
E00006824,4
E00006825,4
E00006826,3
E00006827,5
E00006828,3
E00006829,3
E00006830,5
E00006831,3
E00006832,3
E00006833,3
E00006834,4
E00006835,4
E00006836,3
E00006837,1
E00006838,4
E00006839,5
E00006840,2
E00006841,4
E00006842,2
E00006843,2
E00006844,4
E00006845,2
E00006846,5
E00006847,2
E00006848,1
E00006849,1
E00006850,5
E00006851,5
E00006852,1
E00006853,4
E00006854,5
E00006855,1
E00006856,4
E00006857,1
E00006858,4
E00006860,0
E00006861,1
E00006862,3
E00006863,1
E00006864,4
E00006865,3
E00006866,4
E00006867,3
E00006868,2
E00006869,5
E00006870,1
E00006871,2
E00006872,1
E00006873,2
E00006874,2
E00006875,5
E00006876,3
E00006877,3
E00006878,4
E00006879,2
E00006880,3
E00006881,5
E00006882,5
E00006883,2
E00006884,3
E00006885,5
E00006886,3
E00006887,4
E00006888,2
E00006889,1
E00006890,0
E00006891,0
E00006892,3
E00006893,1
E00006894,1
E00006895,3
E00006896,3
E00006897,2
E00006898,5
E00006899,3
E00006900,3
E00006901,2
E00006902,3
E00006903,4
E00006904,5
E00006905,4
E00006906,5
E00006907,2
E00006908,2
E00006909,3
E00006910,2
E00006911,2
E00006912,4
E00006913,3
E00006914,4
E00006915,5
E00006916,5
E00006917,1
E00006918,3
E00006919,4
E00006920,1
E00006921,2
E00006922,2
E00006923,1
E00006924,2
E00006925,2
E00006926,4
E00006927,3
E00006928,3
E00006929,3
E00006930,3
E00006931,2
E00006932,1
E00006933,1
E00006934,2
E00006935,4
E00006936,4
E00006937,4
E00006938,3
E00006939,4
E00006940,5
E00006941,3
E00006942,3
E00006943,3
E00006944,1
E00006945,1
E00006946,1
E00006947,4
E00006948,2
E00006949,3
E00006950,4
E00006951,2
E00006952,3
E00006953,2
E00006954,1
E00006955,1
E00006956,1
E00006957,3
E00006958,1
E00006959,1
E00006960,1
E00006961,3
E00006962,4
E00006963,1
E00006964,1
E00006965,2
E00006966,1
E00006967,1
E00006968,3
E00006969,3
E00006970,4
E00006971,1
E00006972,5
E00006973,2
E00006974,5
E00006975,1
E00006976,1
E00006977,3
E00006978,1
E00006979,3
E00006980,4
E00006981,4
E00006982,4
E00006983,4
E00006984,5
E00006985,0
E00006986,1
E00006987,5
E00006988,2
E00006989,3
E00006990,3
E00006991,3
E00006992,3
E00006993,5
E00006994,3
E00006995,5
E00006996,1
E00006997,5
E00006998,3
E00006999,4
E00007000,2
E00007001,2
E00007002,3
